analysis_unit_id,source_article_doi,source_pmcid,source_license,source_asset_id,source_worksheet,source_row,source_cell,protein_source_identifier,result_unit_id,particle,assay_replicate,author_reported_lfq,author_value_state
PXD017052:Sheet1:59:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,59,Sheet1!BT59,A0A0D9SET1;A0A0G2JQ42;A0A0G2JRP6;G3V1M9;A0A0G2JMN8;A0A0G2JM13;A0A0G2JR74;P04280;P02812,EXP18102_X1110_B_MSB37284B,SP-007-002,2,0,NUMERIC
PXD017052:Sheet1:59:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,59,Sheet1!BU59,A0A0D9SET1;A0A0G2JQ42;A0A0G2JRP6;G3V1M9;A0A0G2JMN8;A0A0G2JM13;A0A0G2JR74;P04280;P02812,EXP18102_X1114_A_MSB37288A,SP-011-001,3,0,NUMERIC
PXD017052:Sheet1:59:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,59,Sheet1!BV59,A0A0D9SET1;A0A0G2JQ42;A0A0G2JRP6;G3V1M9;A0A0G2JMN8;A0A0G2JM13;A0A0G2JR74;P04280;P02812,EXP18102_X1115_A_MSB37289A,SP-011-001,2,0,NUMERIC
PXD017052:Sheet1:59:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,59,Sheet1!BW59,A0A0D9SET1;A0A0G2JQ42;A0A0G2JRP6;G3V1M9;A0A0G2JMN8;A0A0G2JM13;A0A0G2JR74;P04280;P02812,EXP18102_X1116_A_MSB37290A,SP-011-001,1,0,NUMERIC
PXD017052:Sheet1:60:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,60,Sheet1!BO60,A0A0D9SFB5;P08319;P08319-2,EXP18102_X1066_A_MSB37240A,SP-003-001,2,11062000,NUMERIC
PXD017052:Sheet1:60:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,60,Sheet1!BP60,A0A0D9SFB5;P08319;P08319-2,EXP18102_X1067_A_MSB37241A,SP-003-001,1,0,NUMERIC
PXD017052:Sheet1:60:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,60,Sheet1!BQ60,A0A0D9SFB5;P08319;P08319-2,EXP18102_X1068_A_MSB37242A,SP-003-001,3,22807000,NUMERIC
PXD017052:Sheet1:60:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,60,Sheet1!BR60,A0A0D9SFB5;P08319;P08319-2,EXP18102_X1108_A_MSB37282A,SP-007-002,1,3782000,NUMERIC
PXD017052:Sheet1:60:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,60,Sheet1!BS60,A0A0D9SFB5;P08319;P08319-2,EXP18102_X1109_A_MSB37283A,SP-007-002,3,2350500,NUMERIC
PXD017052:Sheet1:60:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,60,Sheet1!BT60,A0A0D9SFB5;P08319;P08319-2,EXP18102_X1110_B_MSB37284B,SP-007-002,2,0,NUMERIC
PXD017052:Sheet1:60:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,60,Sheet1!BU60,A0A0D9SFB5;P08319;P08319-2,EXP18102_X1114_A_MSB37288A,SP-011-001,3,21890000,NUMERIC
PXD017052:Sheet1:60:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,60,Sheet1!BV60,A0A0D9SFB5;P08319;P08319-2,EXP18102_X1115_A_MSB37289A,SP-011-001,2,16899000,NUMERIC
PXD017052:Sheet1:60:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,60,Sheet1!BW60,A0A0D9SFB5;P08319;P08319-2,EXP18102_X1116_A_MSB37290A,SP-011-001,1,8371700,NUMERIC
PXD017052:Sheet1:61:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,61,Sheet1!BO61,Q13094;A0A0D9SGG1;E7ESF6,EXP18102_X1066_A_MSB37240A,SP-003-001,2,147220000,NUMERIC
PXD017052:Sheet1:61:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,61,Sheet1!BP61,Q13094;A0A0D9SGG1;E7ESF6,EXP18102_X1067_A_MSB37241A,SP-003-001,1,76783000,NUMERIC
PXD017052:Sheet1:61:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,61,Sheet1!BQ61,Q13094;A0A0D9SGG1;E7ESF6,EXP18102_X1068_A_MSB37242A,SP-003-001,3,159740000,NUMERIC
PXD017052:Sheet1:61:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,61,Sheet1!BR61,Q13094;A0A0D9SGG1;E7ESF6,EXP18102_X1108_A_MSB37282A,SP-007-002,1,28710000,NUMERIC
PXD017052:Sheet1:61:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,61,Sheet1!BS61,Q13094;A0A0D9SGG1;E7ESF6,EXP18102_X1109_A_MSB37283A,SP-007-002,3,4900600,NUMERIC
PXD017052:Sheet1:61:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,61,Sheet1!BT61,Q13094;A0A0D9SGG1;E7ESF6,EXP18102_X1110_B_MSB37284B,SP-007-002,2,0,NUMERIC
PXD017052:Sheet1:61:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,61,Sheet1!BU61,Q13094;A0A0D9SGG1;E7ESF6,EXP18102_X1114_A_MSB37288A,SP-011-001,3,6545800,NUMERIC
PXD017052:Sheet1:61:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,61,Sheet1!BV61,Q13094;A0A0D9SGG1;E7ESF6,EXP18102_X1115_A_MSB37289A,SP-011-001,2,0,NUMERIC
PXD017052:Sheet1:61:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,61,Sheet1!BW61,Q13094;A0A0D9SGG1;E7ESF6,EXP18102_X1116_A_MSB37290A,SP-011-001,1,0,NUMERIC
PXD017052:Sheet1:62:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,62,Sheet1!BO62,H9KV28;A0A140T8Z0;A0A0G2JH68;O60610-2;O60610-3;O60610;A0A2R8Y5N1;H7C2W8,EXP18102_X1066_A_MSB37240A,SP-003-001,2,13546000,NUMERIC
PXD017052:Sheet1:62:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,62,Sheet1!BP62,H9KV28;A0A140T8Z0;A0A0G2JH68;O60610-2;O60610-3;O60610;A0A2R8Y5N1;H7C2W8,EXP18102_X1067_A_MSB37241A,SP-003-001,1,0,NUMERIC
PXD017052:Sheet1:62:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,62,Sheet1!BQ62,H9KV28;A0A140T8Z0;A0A0G2JH68;O60610-2;O60610-3;O60610;A0A2R8Y5N1;H7C2W8,EXP18102_X1068_A_MSB37242A,SP-003-001,3,18233000,NUMERIC
PXD017052:Sheet1:62:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,62,Sheet1!BR62,H9KV28;A0A140T8Z0;A0A0G2JH68;O60610-2;O60610-3;O60610;A0A2R8Y5N1;H7C2W8,EXP18102_X1108_A_MSB37282A,SP-007-002,1,6499400,NUMERIC
PXD017052:Sheet1:62:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,62,Sheet1!BS62,H9KV28;A0A140T8Z0;A0A0G2JH68;O60610-2;O60610-3;O60610;A0A2R8Y5N1;H7C2W8,EXP18102_X1109_A_MSB37283A,SP-007-002,3,0,NUMERIC
PXD017052:Sheet1:62:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,62,Sheet1!BT62,H9KV28;A0A140T8Z0;A0A0G2JH68;O60610-2;O60610-3;O60610;A0A2R8Y5N1;H7C2W8,EXP18102_X1110_B_MSB37284B,SP-007-002,2,7345900,NUMERIC
PXD017052:Sheet1:62:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,62,Sheet1!BU62,H9KV28;A0A140T8Z0;A0A0G2JH68;O60610-2;O60610-3;O60610;A0A2R8Y5N1;H7C2W8,EXP18102_X1114_A_MSB37288A,SP-011-001,3,0,NUMERIC
PXD017052:Sheet1:62:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,62,Sheet1!BV62,H9KV28;A0A140T8Z0;A0A0G2JH68;O60610-2;O60610-3;O60610;A0A2R8Y5N1;H7C2W8,EXP18102_X1115_A_MSB37289A,SP-011-001,2,0,NUMERIC
PXD017052:Sheet1:62:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,62,Sheet1!BW62,H9KV28;A0A140T8Z0;A0A0G2JH68;O60610-2;O60610-3;O60610;A0A2R8Y5N1;H7C2W8,EXP18102_X1116_A_MSB37290A,SP-011-001,1,0,NUMERIC
PXD017052:Sheet1:63:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,63,Sheet1!BO63,A0A1W2PSE7;P04439-2;P04439;Q5SRN5;A0A0G2JIF2;Q5SRN7;A0A0G2JI36;A0A1W2PS24;A0A1W2PQD0;A0A0G2JL56;P01893;A0A140T913;A0A1W2PPQ2;A0A1W2PRT9;A0A140T955;A0A1W2PQZ3;A0A1W2PQE2;A0A1W2PP29,EXP18102_X1066_A_MSB37240A,SP-003-001,2,323690000,NUMERIC
PXD017052:Sheet1:63:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,63,Sheet1!BP63,A0A1W2PSE7;P04439-2;P04439;Q5SRN5;A0A0G2JIF2;Q5SRN7;A0A0G2JI36;A0A1W2PS24;A0A1W2PQD0;A0A0G2JL56;P01893;A0A140T913;A0A1W2PPQ2;A0A1W2PRT9;A0A140T955;A0A1W2PQZ3;A0A1W2PQE2;A0A1W2PP29,EXP18102_X1067_A_MSB37241A,SP-003-001,1,260820000,NUMERIC
PXD017052:Sheet1:63:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,63,Sheet1!BQ63,A0A1W2PSE7;P04439-2;P04439;Q5SRN5;A0A0G2JIF2;Q5SRN7;A0A0G2JI36;A0A1W2PS24;A0A1W2PQD0;A0A0G2JL56;P01893;A0A140T913;A0A1W2PPQ2;A0A1W2PRT9;A0A140T955;A0A1W2PQZ3;A0A1W2PQE2;A0A1W2PP29,EXP18102_X1068_A_MSB37242A,SP-003-001,3,259040000,NUMERIC
PXD017052:Sheet1:63:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,63,Sheet1!BR63,A0A1W2PSE7;P04439-2;P04439;Q5SRN5;A0A0G2JIF2;Q5SRN7;A0A0G2JI36;A0A1W2PS24;A0A1W2PQD0;A0A0G2JL56;P01893;A0A140T913;A0A1W2PPQ2;A0A1W2PRT9;A0A140T955;A0A1W2PQZ3;A0A1W2PQE2;A0A1W2PP29,EXP18102_X1108_A_MSB37282A,SP-007-002,1,80467000,NUMERIC
PXD017052:Sheet1:63:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,63,Sheet1!BS63,A0A1W2PSE7;P04439-2;P04439;Q5SRN5;A0A0G2JIF2;Q5SRN7;A0A0G2JI36;A0A1W2PS24;A0A1W2PQD0;A0A0G2JL56;P01893;A0A140T913;A0A1W2PPQ2;A0A1W2PRT9;A0A140T955;A0A1W2PQZ3;A0A1W2PQE2;A0A1W2PP29,EXP18102_X1109_A_MSB37283A,SP-007-002,3,72810000,NUMERIC
PXD017052:Sheet1:63:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,63,Sheet1!BT63,A0A1W2PSE7;P04439-2;P04439;Q5SRN5;A0A0G2JIF2;Q5SRN7;A0A0G2JI36;A0A1W2PS24;A0A1W2PQD0;A0A0G2JL56;P01893;A0A140T913;A0A1W2PPQ2;A0A1W2PRT9;A0A140T955;A0A1W2PQZ3;A0A1W2PQE2;A0A1W2PP29,EXP18102_X1110_B_MSB37284B,SP-007-002,2,6160000,NUMERIC
PXD017052:Sheet1:63:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,63,Sheet1!BU63,A0A1W2PSE7;P04439-2;P04439;Q5SRN5;A0A0G2JIF2;Q5SRN7;A0A0G2JI36;A0A1W2PS24;A0A1W2PQD0;A0A0G2JL56;P01893;A0A140T913;A0A1W2PPQ2;A0A1W2PRT9;A0A140T955;A0A1W2PQZ3;A0A1W2PQE2;A0A1W2PP29,EXP18102_X1114_A_MSB37288A,SP-011-001,3,308690000,NUMERIC
PXD017052:Sheet1:63:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,63,Sheet1!BV63,A0A1W2PSE7;P04439-2;P04439;Q5SRN5;A0A0G2JIF2;Q5SRN7;A0A0G2JI36;A0A1W2PS24;A0A1W2PQD0;A0A0G2JL56;P01893;A0A140T913;A0A1W2PPQ2;A0A1W2PRT9;A0A140T955;A0A1W2PQZ3;A0A1W2PQE2;A0A1W2PP29,EXP18102_X1115_A_MSB37289A,SP-011-001,2,434150000,NUMERIC
PXD017052:Sheet1:63:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,63,Sheet1!BW63,A0A1W2PSE7;P04439-2;P04439;Q5SRN5;A0A0G2JIF2;Q5SRN7;A0A0G2JI36;A0A1W2PS24;A0A1W2PQD0;A0A0G2JL56;P01893;A0A140T913;A0A1W2PPQ2;A0A1W2PRT9;A0A140T955;A0A1W2PQZ3;A0A1W2PQE2;A0A1W2PP29,EXP18102_X1116_A_MSB37290A,SP-011-001,1,405400000,NUMERIC
PXD017052:Sheet1:64:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,64,Sheet1!BO64,A0A0G2JIW1;P0DMV8-2;P0DMV8;V9GZ37,EXP18102_X1066_A_MSB37240A,SP-003-001,2,0,NUMERIC
PXD017052:Sheet1:64:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,64,Sheet1!BP64,A0A0G2JIW1;P0DMV8-2;P0DMV8;V9GZ37,EXP18102_X1067_A_MSB37241A,SP-003-001,1,0,NUMERIC
PXD017052:Sheet1:64:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,64,Sheet1!BQ64,A0A0G2JIW1;P0DMV8-2;P0DMV8;V9GZ37,EXP18102_X1068_A_MSB37242A,SP-003-001,3,14722000,NUMERIC
PXD017052:Sheet1:64:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,64,Sheet1!BR64,A0A0G2JIW1;P0DMV8-2;P0DMV8;V9GZ37,EXP18102_X1108_A_MSB37282A,SP-007-002,1,0,NUMERIC
PXD017052:Sheet1:64:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,64,Sheet1!BS64,A0A0G2JIW1;P0DMV8-2;P0DMV8;V9GZ37,EXP18102_X1109_A_MSB37283A,SP-007-002,3,0,NUMERIC
PXD017052:Sheet1:64:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,64,Sheet1!BT64,A0A0G2JIW1;P0DMV8-2;P0DMV8;V9GZ37,EXP18102_X1110_B_MSB37284B,SP-007-002,2,0,NUMERIC
PXD017052:Sheet1:64:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,64,Sheet1!BU64,A0A0G2JIW1;P0DMV8-2;P0DMV8;V9GZ37,EXP18102_X1114_A_MSB37288A,SP-011-001,3,12013000,NUMERIC
PXD017052:Sheet1:64:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,64,Sheet1!BV64,A0A0G2JIW1;P0DMV8-2;P0DMV8;V9GZ37,EXP18102_X1115_A_MSB37289A,SP-011-001,2,0,NUMERIC
PXD017052:Sheet1:64:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,64,Sheet1!BW64,A0A0G2JIW1;P0DMV8-2;P0DMV8;V9GZ37,EXP18102_X1116_A_MSB37290A,SP-011-001,1,0,NUMERIC
PXD017052:Sheet1:65:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,65,Sheet1!BO65,B4DQI1;A0A0G2JL69;P06681-3;P06681;A0A0G2JIE7;P06681-2,EXP18102_X1066_A_MSB37240A,SP-003-001,2,77522000,NUMERIC
PXD017052:Sheet1:65:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,65,Sheet1!BP65,B4DQI1;A0A0G2JL69;P06681-3;P06681;A0A0G2JIE7;P06681-2,EXP18102_X1067_A_MSB37241A,SP-003-001,1,38650000,NUMERIC
PXD017052:Sheet1:65:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,65,Sheet1!BQ65,B4DQI1;A0A0G2JL69;P06681-3;P06681;A0A0G2JIE7;P06681-2,EXP18102_X1068_A_MSB37242A,SP-003-001,3,43266000,NUMERIC
PXD017052:Sheet1:65:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,65,Sheet1!BR65,B4DQI1;A0A0G2JL69;P06681-3;P06681;A0A0G2JIE7;P06681-2,EXP18102_X1108_A_MSB37282A,SP-007-002,1,10772000,NUMERIC
PXD017052:Sheet1:65:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,65,Sheet1!BS65,B4DQI1;A0A0G2JL69;P06681-3;P06681;A0A0G2JIE7;P06681-2,EXP18102_X1109_A_MSB37283A,SP-007-002,3,0,NUMERIC
PXD017052:Sheet1:65:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,65,Sheet1!BT65,B4DQI1;A0A0G2JL69;P06681-3;P06681;A0A0G2JIE7;P06681-2,EXP18102_X1110_B_MSB37284B,SP-007-002,2,0,NUMERIC
PXD017052:Sheet1:65:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,65,Sheet1!BU65,B4DQI1;A0A0G2JL69;P06681-3;P06681;A0A0G2JIE7;P06681-2,EXP18102_X1114_A_MSB37288A,SP-011-001,3,16235000,NUMERIC
PXD017052:Sheet1:65:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,65,Sheet1!BV65,B4DQI1;A0A0G2JL69;P06681-3;P06681;A0A0G2JIE7;P06681-2,EXP18102_X1115_A_MSB37289A,SP-011-001,2,0,NUMERIC
PXD017052:Sheet1:65:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,65,Sheet1!BW65,B4DQI1;A0A0G2JL69;P06681-3;P06681;A0A0G2JIE7;P06681-2,EXP18102_X1116_A_MSB37290A,SP-011-001,1,14992000,NUMERIC
PXD017052:Sheet1:66:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,66,Sheet1!BO66,A0A0G2JPR0;A0A140TA49;CON__ENSEMBL:ENSBTAP00000007350,EXP18102_X1066_A_MSB37240A,SP-003-001,2,0,NUMERIC
PXD017052:Sheet1:66:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,66,Sheet1!BP66,A0A0G2JPR0;A0A140TA49;CON__ENSEMBL:ENSBTAP00000007350,EXP18102_X1067_A_MSB37241A,SP-003-001,1,0,NUMERIC
PXD017052:Sheet1:66:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,66,Sheet1!BQ66,A0A0G2JPR0;A0A140TA49;CON__ENSEMBL:ENSBTAP00000007350,EXP18102_X1068_A_MSB37242A,SP-003-001,3,0,NUMERIC
PXD017052:Sheet1:66:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,66,Sheet1!BR66,A0A0G2JPR0;A0A140TA49;CON__ENSEMBL:ENSBTAP00000007350,EXP18102_X1108_A_MSB37282A,SP-007-002,1,21750000,NUMERIC
PXD017052:Sheet1:66:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,66,Sheet1!BS66,A0A0G2JPR0;A0A140TA49;CON__ENSEMBL:ENSBTAP00000007350,EXP18102_X1109_A_MSB37283A,SP-007-002,3,81526000,NUMERIC
PXD017052:Sheet1:66:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,66,Sheet1!BT66,A0A0G2JPR0;A0A140TA49;CON__ENSEMBL:ENSBTAP00000007350,EXP18102_X1110_B_MSB37284B,SP-007-002,2,109360000,NUMERIC
PXD017052:Sheet1:66:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,66,Sheet1!BU66,A0A0G2JPR0;A0A140TA49;CON__ENSEMBL:ENSBTAP00000007350,EXP18102_X1114_A_MSB37288A,SP-011-001,3,0,NUMERIC
PXD017052:Sheet1:66:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,66,Sheet1!BV66,A0A0G2JPR0;A0A140TA49;CON__ENSEMBL:ENSBTAP00000007350,EXP18102_X1115_A_MSB37289A,SP-011-001,2,0,NUMERIC
PXD017052:Sheet1:66:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,66,Sheet1!BW66,A0A0G2JPR0;A0A140TA49;CON__ENSEMBL:ENSBTAP00000007350,EXP18102_X1116_A_MSB37290A,SP-011-001,1,0,NUMERIC
PXD017052:Sheet1:67:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,67,Sheet1!BO67,A0A0G2JRQ6,EXP18102_X1066_A_MSB37240A,SP-003-001,2,10100000,NUMERIC
PXD017052:Sheet1:67:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,67,Sheet1!BP67,A0A0G2JRQ6,EXP18102_X1067_A_MSB37241A,SP-003-001,1,0,NUMERIC
PXD017052:Sheet1:67:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,67,Sheet1!BQ67,A0A0G2JRQ6,EXP18102_X1068_A_MSB37242A,SP-003-001,3,0,NUMERIC
PXD017052:Sheet1:67:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,67,Sheet1!BR67,A0A0G2JRQ6,EXP18102_X1108_A_MSB37282A,SP-007-002,1,0,NUMERIC
PXD017052:Sheet1:67:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,67,Sheet1!BS67,A0A0G2JRQ6,EXP18102_X1109_A_MSB37283A,SP-007-002,3,0,NUMERIC
PXD017052:Sheet1:67:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,67,Sheet1!BT67,A0A0G2JRQ6,EXP18102_X1110_B_MSB37284B,SP-007-002,2,0,NUMERIC
PXD017052:Sheet1:67:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,67,Sheet1!BU67,A0A0G2JRQ6,EXP18102_X1114_A_MSB37288A,SP-011-001,3,0,NUMERIC
