external_target_observation_id,source_id,laboratory_anchor,canonical_accession,measurement_batch_id,source_worksheet,source_row,source_coordinate,author_quantity_type,author_numeric_value,rank_percentile_descending,measurement_batch_positive_protein_count
R4PMC13106918:509:LFQ intensity STD_3509:R4_PMC13106918_STD_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61978,R4_PMC13106918_STD_3,proteinGroups.txt,509,LFQ intensity STD_3509,LFQ_INTENSITY,13732000,0.84999999999999998,21
R4PMC13106918:509:LFQ intensity Strap_1509:R4_PMC13106918_Strap_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61978,R4_PMC13106918_Strap_1,proteinGroups.txt,509,LFQ intensity Strap_1509,LFQ_INTENSITY,7457400,0.76190476190476186,22
R4PMC13106918:509:LFQ intensity Strap_2509:R4_PMC13106918_Strap_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61978,R4_PMC13106918_Strap_2,proteinGroups.txt,509,LFQ intensity Strap_2509,LFQ_INTENSITY,10811000,0.80000000000000004,26
R4PMC13106918:509:LFQ intensity Strap_3509:R4_PMC13106918_Strap_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61978,R4_PMC13106918_Strap_3,proteinGroups.txt,509,LFQ intensity Strap_3509,LFQ_INTENSITY,6301000,0.77272727272727271,23
R4PMC13106918:509:LFQ intensity Strap_4509:R4_PMC13106918_Strap_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61978,R4_PMC13106918_Strap_4,proteinGroups.txt,509,LFQ intensity Strap_4509,LFQ_INTENSITY,9698100,0.86956521739130432,24
R4PMC13106918:510:LFQ intensity iST_2510:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61981,R4_PMC13106918_iST_2,proteinGroups.txt,510,LFQ intensity iST_2510,LFQ_INTENSITY,1769900,0,32
R4PMC13106918:510:LFQ intensity iST_4510:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61981,R4_PMC13106918_iST_4,proteinGroups.txt,510,LFQ intensity iST_4510,LFQ_INTENSITY,1992800,0.066666666666666666,31
R4PMC13106918:531:LFQ intensity iST_1531:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P62805,R4_PMC13106918_iST_1,proteinGroups.txt,531,LFQ intensity iST_1531,LFQ_INTENSITY,27962000,0.9375,33
R4PMC13106918:531:LFQ intensity iST_2531:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P62805,R4_PMC13106918_iST_2,proteinGroups.txt,531,LFQ intensity iST_2531,LFQ_INTENSITY,39407000,0.93548387096774188,32
R4PMC13106918:531:LFQ intensity iST_3531:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P62805,R4_PMC13106918_iST_3,proteinGroups.txt,531,LFQ intensity iST_3531,LFQ_INTENSITY,26845000,0.93103448275862066,30
R4PMC13106918:531:LFQ intensity iST_4531:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P62805,R4_PMC13106918_iST_4,proteinGroups.txt,531,LFQ intensity iST_4531,LFQ_INTENSITY,38736000,0.93333333333333335,31
R4PMC13106918:531:LFQ intensity Pmax_1531:R4_PMC13106918_Pmax_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P62805,R4_PMC13106918_Pmax_1,proteinGroups.txt,531,LFQ intensity Pmax_1531,LFQ_INTENSITY,44059000,0.93103448275862066,30
R4PMC13106918:531:LFQ intensity Pmax_2531:R4_PMC13106918_Pmax_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P62805,R4_PMC13106918_Pmax_2,proteinGroups.txt,531,LFQ intensity Pmax_2531,LFQ_INTENSITY,20023000,0.625,17
R4PMC13106918:531:LFQ intensity Pmax_3531:R4_PMC13106918_Pmax_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P62805,R4_PMC13106918_Pmax_3,proteinGroups.txt,531,LFQ intensity Pmax_3531,LFQ_INTENSITY,49085000,0.9285714285714286,29
R4PMC13106918:531:LFQ intensity RapiG_1531:R4_PMC13106918_RapiG_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P62805,R4_PMC13106918_RapiG_1,proteinGroups.txt,531,LFQ intensity RapiG_1531,LFQ_INTENSITY,29604000,0.94444444444444442,19
R4PMC13106918:531:LFQ intensity RapiG_2531:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P62805,R4_PMC13106918_RapiG_2,proteinGroups.txt,531,LFQ intensity RapiG_2531,LFQ_INTENSITY,78212000,0.9642857142857143,29
R4PMC13106918:531:LFQ intensity RapiG_3531:R4_PMC13106918_RapiG_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P62805,R4_PMC13106918_RapiG_3,proteinGroups.txt,531,LFQ intensity RapiG_3531,LFQ_INTENSITY,58301000,0.95999999999999996,26
R4PMC13106918:531:LFQ intensity RapiG_4531:R4_PMC13106918_RapiG_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P62805,R4_PMC13106918_RapiG_4,proteinGroups.txt,531,LFQ intensity RapiG_4531,LFQ_INTENSITY,22298000,0.92000000000000004,26
R4PMC13106918:531:LFQ intensity STD_3531:R4_PMC13106918_STD_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P62805,R4_PMC13106918_STD_3,proteinGroups.txt,531,LFQ intensity STD_3531,LFQ_INTENSITY,21545000,0.94999999999999996,21
R4PMC13106918:531:LFQ intensity Strap_1531:R4_PMC13106918_Strap_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P62805,R4_PMC13106918_Strap_1,proteinGroups.txt,531,LFQ intensity Strap_1531,LFQ_INTENSITY,14106000,0.90476190476190477,22
R4PMC13106918:531:LFQ intensity Strap_2531:R4_PMC13106918_Strap_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P62805,R4_PMC13106918_Strap_2,proteinGroups.txt,531,LFQ intensity Strap_2531,LFQ_INTENSITY,21320000,0.95999999999999996,26
R4PMC13106918:531:LFQ intensity Strap_3531:R4_PMC13106918_Strap_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P62805,R4_PMC13106918_Strap_3,proteinGroups.txt,531,LFQ intensity Strap_3531,LFQ_INTENSITY,12457000,0.90909090909090906,23
R4PMC13106918:531:LFQ intensity Strap_4531:R4_PMC13106918_Strap_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P62805,R4_PMC13106918_Strap_4,proteinGroups.txt,531,LFQ intensity Strap_4531,LFQ_INTENSITY,14623000,0.91304347826086951,24
R4PMC13106918:622:LFQ intensity iST_1622:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15084,R4_PMC13106918_iST_1,proteinGroups.txt,622,LFQ intensity iST_1622,LFQ_INTENSITY,7402700,0.625,33
R4PMC13106918:622:LFQ intensity iST_2622:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15084,R4_PMC13106918_iST_2,proteinGroups.txt,622,LFQ intensity iST_2622,LFQ_INTENSITY,7889000,0.4838709677419355,32
R4PMC13106918:622:LFQ intensity iST_4622:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15084,R4_PMC13106918_iST_4,proteinGroups.txt,622,LFQ intensity iST_4622,LFQ_INTENSITY,8109900,0.53333333333333333,31
R4PMC13106918:622:LFQ intensity Pmax_1622:R4_PMC13106918_Pmax_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15084,R4_PMC13106918_Pmax_1,proteinGroups.txt,622,LFQ intensity Pmax_1622,LFQ_INTENSITY,11098000,0.62068965517241381,30
R4PMC13106918:622:LFQ intensity Pmax_3622:R4_PMC13106918_Pmax_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15084,R4_PMC13106918_Pmax_3,proteinGroups.txt,622,LFQ intensity Pmax_3622,LFQ_INTENSITY,14988000,0.6428571428571429,29
R4PMC13106918:622:LFQ intensity RapiG_1622:R4_PMC13106918_RapiG_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15084,R4_PMC13106918_RapiG_1,proteinGroups.txt,622,LFQ intensity RapiG_1622,LFQ_INTENSITY,7002500,0.61111111111111116,19
R4PMC13106918:622:LFQ intensity RapiG_2622:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15084,R4_PMC13106918_RapiG_2,proteinGroups.txt,622,LFQ intensity RapiG_2622,LFQ_INTENSITY,7999700,0.5714285714285714,29
R4PMC13106918:622:LFQ intensity RapiG_3622:R4_PMC13106918_RapiG_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15084,R4_PMC13106918_RapiG_3,proteinGroups.txt,622,LFQ intensity RapiG_3622,LFQ_INTENSITY,4851900,0.52000000000000002,26
R4PMC13106918:622:LFQ intensity RapiG_4622:R4_PMC13106918_RapiG_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15084,R4_PMC13106918_RapiG_4,proteinGroups.txt,622,LFQ intensity RapiG_4622,LFQ_INTENSITY,8447300,0.59999999999999998,26
R4PMC13106918:631:LFQ intensity iST_1631:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15365,R4_PMC13106918_iST_1,proteinGroups.txt,631,LFQ intensity iST_1631,LFQ_INTENSITY,6465700,0.53125,33
R4PMC13106918:631:LFQ intensity iST_2631:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15365,R4_PMC13106918_iST_2,proteinGroups.txt,631,LFQ intensity iST_2631,LFQ_INTENSITY,9907000,0.58064516129032262,32
R4PMC13106918:631:LFQ intensity iST_3631:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15365,R4_PMC13106918_iST_3,proteinGroups.txt,631,LFQ intensity iST_3631,LFQ_INTENSITY,5842200,0.58620689655172409,30
R4PMC13106918:631:LFQ intensity iST_4631:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15365,R4_PMC13106918_iST_4,proteinGroups.txt,631,LFQ intensity iST_4631,LFQ_INTENSITY,6847800,0.40000000000000002,31
R4PMC13106918:631:LFQ intensity Pmax_1631:R4_PMC13106918_Pmax_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15365,R4_PMC13106918_Pmax_1,proteinGroups.txt,631,LFQ intensity Pmax_1631,LFQ_INTENSITY,8836600,0.51724137931034486,30
R4PMC13106918:631:LFQ intensity Pmax_3631:R4_PMC13106918_Pmax_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15365,R4_PMC13106918_Pmax_3,proteinGroups.txt,631,LFQ intensity Pmax_3631,LFQ_INTENSITY,12792000,0.5,29
R4PMC13106918:631:LFQ intensity RapiG_1631:R4_PMC13106918_RapiG_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15365,R4_PMC13106918_RapiG_1,proteinGroups.txt,631,LFQ intensity RapiG_1631,LFQ_INTENSITY,5242800,0.3888888888888889,19
R4PMC13106918:631:LFQ intensity RapiG_2631:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15365,R4_PMC13106918_RapiG_2,proteinGroups.txt,631,LFQ intensity RapiG_2631,LFQ_INTENSITY,6223800,0.5,29
R4PMC13106918:631:LFQ intensity RapiG_3631:R4_PMC13106918_RapiG_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15365,R4_PMC13106918_RapiG_3,proteinGroups.txt,631,LFQ intensity RapiG_3631,LFQ_INTENSITY,3426200,0.32000000000000001,26
R4PMC13106918:631:LFQ intensity RapiG_4631:R4_PMC13106918_RapiG_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15365,R4_PMC13106918_RapiG_4,proteinGroups.txt,631,LFQ intensity RapiG_4631,LFQ_INTENSITY,4749800,0.44,26
R4PMC13106918:631:LFQ intensity STD_3631:R4_PMC13106918_STD_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15365,R4_PMC13106918_STD_3,proteinGroups.txt,631,LFQ intensity STD_3631,LFQ_INTENSITY,4047100,0.29999999999999999,21
R4PMC13106918:631:LFQ intensity Strap_1631:R4_PMC13106918_Strap_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15365,R4_PMC13106918_Strap_1,proteinGroups.txt,631,LFQ intensity Strap_1631,LFQ_INTENSITY,2504500,0.42857142857142855,22
R4PMC13106918:631:LFQ intensity Strap_2631:R4_PMC13106918_Strap_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15365,R4_PMC13106918_Strap_2,proteinGroups.txt,631,LFQ intensity Strap_2631,LFQ_INTENSITY,3448700,0.44,26
R4PMC13106918:631:LFQ intensity Strap_4631:R4_PMC13106918_Strap_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q15365,R4_PMC13106918_Strap_4,proteinGroups.txt,631,LFQ intensity Strap_4631,LFQ_INTENSITY,3225100,0.39130434782608697,24
R4PMC13106918:650:LFQ intensity iST_1650:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q58FF8,R4_PMC13106918_iST_1,proteinGroups.txt,650,LFQ intensity iST_1650,LFQ_INTENSITY,16877000,0.84375,33
R4PMC13106918:650:LFQ intensity iST_2650:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q58FF8,R4_PMC13106918_iST_2,proteinGroups.txt,650,LFQ intensity iST_2650,LFQ_INTENSITY,22056000,0.83870967741935487,32
R4PMC13106918:650:LFQ intensity iST_3650:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q58FF8,R4_PMC13106918_iST_3,proteinGroups.txt,650,LFQ intensity iST_3650,LFQ_INTENSITY,16270000,0.82758620689655171,30
R4PMC13106918:650:LFQ intensity iST_4650:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q58FF8,R4_PMC13106918_iST_4,proteinGroups.txt,650,LFQ intensity iST_4650,LFQ_INTENSITY,19525000,0.83333333333333337,31
R4PMC13106918:650:LFQ intensity Pmax_1650:R4_PMC13106918_Pmax_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q58FF8,R4_PMC13106918_Pmax_1,proteinGroups.txt,650,LFQ intensity Pmax_1650,LFQ_INTENSITY,14888000,0.7931034482758621,30
R4PMC13106918:650:LFQ intensity Pmax_3650:R4_PMC13106918_Pmax_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q58FF8,R4_PMC13106918_Pmax_3,proteinGroups.txt,650,LFQ intensity Pmax_3650,LFQ_INTENSITY,20255000,0.7857142857142857,29
R4PMC13106918:650:LFQ intensity RapiG_1650:R4_PMC13106918_RapiG_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q58FF8,R4_PMC13106918_RapiG_1,proteinGroups.txt,650,LFQ intensity RapiG_1650,LFQ_INTENSITY,12011000,0.83333333333333337,19
R4PMC13106918:650:LFQ intensity RapiG_2650:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q58FF8,R4_PMC13106918_RapiG_2,proteinGroups.txt,650,LFQ intensity RapiG_2650,LFQ_INTENSITY,14527000,0.8214285714285714,29
R4PMC13106918:650:LFQ intensity RapiG_3650:R4_PMC13106918_RapiG_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q58FF8,R4_PMC13106918_RapiG_3,proteinGroups.txt,650,LFQ intensity RapiG_3650,LFQ_INTENSITY,9576100,0.76000000000000001,26
R4PMC13106918:650:LFQ intensity RapiG_4650:R4_PMC13106918_RapiG_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q58FF8,R4_PMC13106918_RapiG_4,proteinGroups.txt,650,LFQ intensity RapiG_4650,LFQ_INTENSITY,14049000,0.83999999999999997,26
R4PMC13106918:650:LFQ intensity Strap_2650:R4_PMC13106918_Strap_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q58FF8,R4_PMC13106918_Strap_2,proteinGroups.txt,650,LFQ intensity Strap_2650,LFQ_INTENSITY,17798000,0.88,26
R4PMC13106918:650:LFQ intensity Strap_3650:R4_PMC13106918_Strap_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q58FF8,R4_PMC13106918_Strap_3,proteinGroups.txt,650,LFQ intensity Strap_3650,LFQ_INTENSITY,9447500,0.86363636363636365,23
R4PMC13106918:694:LFQ intensity iST_1694:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q99832,R4_PMC13106918_iST_1,proteinGroups.txt,694,LFQ intensity iST_1694,LFQ_INTENSITY,2705400,0.09375,33
R4PMC13106918:694:LFQ intensity iST_2694:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q99832,R4_PMC13106918_iST_2,proteinGroups.txt,694,LFQ intensity iST_2694,LFQ_INTENSITY,3494100,0.096774193548387094,32
R4PMC13106918:694:LFQ intensity iST_3694:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q99832,R4_PMC13106918_iST_3,proteinGroups.txt,694,LFQ intensity iST_3694,LFQ_INTENSITY,2180900,0.034482758620689655,30
R4PMC13106918:694:LFQ intensity Pmax_1694:R4_PMC13106918_Pmax_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q99832,R4_PMC13106918_Pmax_1,proteinGroups.txt,694,LFQ intensity Pmax_1694,LFQ_INTENSITY,3013200,0.068965517241379309,30
R4PMC13106918:694:LFQ intensity Pmax_2694:R4_PMC13106918_Pmax_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q99832,R4_PMC13106918_Pmax_2,proteinGroups.txt,694,LFQ intensity Pmax_2694,LFQ_INTENSITY,2558000,0,17
R4PMC13106918:694:LFQ intensity Pmax_3694:R4_PMC13106918_Pmax_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q99832,R4_PMC13106918_Pmax_3,proteinGroups.txt,694,LFQ intensity Pmax_3694,LFQ_INTENSITY,4883200,0.035714285714285712,29
R4PMC13106918:694:LFQ intensity RapiG_2694:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q99832,R4_PMC13106918_RapiG_2,proteinGroups.txt,694,LFQ intensity RapiG_2694,LFQ_INTENSITY,2316000,0,29
R4PMC13106918:694:LFQ intensity Strap_1694:R4_PMC13106918_Strap_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q99832,R4_PMC13106918_Strap_1,proteinGroups.txt,694,LFQ intensity Strap_1694,LFQ_INTENSITY,1337800,0.047619047619047616,22
R4PMC13106918:694:LFQ intensity Strap_2694:R4_PMC13106918_Strap_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q99832,R4_PMC13106918_Strap_2,proteinGroups.txt,694,LFQ intensity Strap_2694,LFQ_INTENSITY,3042300,0.28000000000000003,26
R4PMC13106918:694:LFQ intensity Strap_3694:R4_PMC13106918_Strap_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q99832,R4_PMC13106918_Strap_3,proteinGroups.txt,694,LFQ intensity Strap_3694,LFQ_INTENSITY,1329700,0.045454545454545456,23
R4PMC13106918:694:LFQ intensity Strap_4694:R4_PMC13106918_Strap_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q99832,R4_PMC13106918_Strap_4,proteinGroups.txt,694,LFQ intensity Strap_4694,LFQ_INTENSITY,1552200,0.043478260869565216,24
R4PMC13106918:696:LFQ intensity iST_1696:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q9BS26,R4_PMC13106918_iST_1,proteinGroups.txt,696,LFQ intensity iST_1696,LFQ_INTENSITY,2604600,0.0625,33
R4PMC13106918:696:LFQ intensity iST_3696:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q9BS26,R4_PMC13106918_iST_3,proteinGroups.txt,696,LFQ intensity iST_3696,LFQ_INTENSITY,2265900,0.10344827586206896,30
R4PMC13106918:696:LFQ intensity iST_4696:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q9BS26,R4_PMC13106918_iST_4,proteinGroups.txt,696,LFQ intensity iST_4696,LFQ_INTENSITY,1692900,0.033333333333333333,31
R4PMC13106918:696:LFQ intensity Strap_1696:R4_PMC13106918_Strap_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q9BS26,R4_PMC13106918_Strap_1,proteinGroups.txt,696,LFQ intensity Strap_1696,LFQ_INTENSITY,1544600,0.14285714285714285,22
R4PMC13106918:696:LFQ intensity Strap_2696:R4_PMC13106918_Strap_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q9BS26,R4_PMC13106918_Strap_2,proteinGroups.txt,696,LFQ intensity Strap_2696,LFQ_INTENSITY,1704700,0,26
R4PMC13106918:696:LFQ intensity Strap_3696:R4_PMC13106918_Strap_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q9BS26,R4_PMC13106918_Strap_3,proteinGroups.txt,696,LFQ intensity Strap_3696,LFQ_INTENSITY,1518100,0.13636363636363635,23
R4PMC13106918:705:LFQ intensity RapiG_2705:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q9HDC9,R4_PMC13106918_RapiG_2,proteinGroups.txt,705,LFQ intensity RapiG_2705,LFQ_INTENSITY,10733000,0.75,29
R4PMC13106918:705:LFQ intensity RapiG_3705:R4_PMC13106918_RapiG_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q9HDC9,R4_PMC13106918_RapiG_3,proteinGroups.txt,705,LFQ intensity RapiG_3705,LFQ_INTENSITY,15448000,0.88,26
R4PMC13106918:705:LFQ intensity RapiG_4705:R4_PMC13106918_RapiG_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,Q9HDC9,R4_PMC13106918_RapiG_4,proteinGroups.txt,705,LFQ intensity RapiG_4705,LFQ_INTENSITY,18197000,0.88,26
