model_id,measurement_batch_id,protein_count,spearman,spearman_status,mae,rmse
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_100_A_PtdChos_donor3,71,,UNDEFINED_CONSTANT_PREDICTION,0.25370878259903967,0.29307303370682053
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_100_A_PtdChos_donor4,38,,UNDEFINED_CONSTANT_PREDICTION,0.25675675675675674,0.29667381955553696
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_100nm_C_PtdChos_donor1,57,,UNDEFINED_CONSTANT_PREDICTION,0.25461971165845293,0.29408679191925174
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_100nm_C_PtdChos_donor2,59,,UNDEFINED_CONSTANT_PREDICTION,0.25446311126325111,0.2939122554837712
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_100nm_C_PtdChos_donor3,66,,UNDEFINED_CONSTANT_PREDICTION,0.25401679799280558,0.29338533240308617
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_100nm_C_PtdChos_donor4,48,,UNDEFINED_CONSTANT_PREDICTION,0.25543103504698167,0.29505414756608139
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_100nm_PtdChos_donor1,72,,UNDEFINED_CONSTANT_PREDICTION,0.25369560762197141,0.29301581620373734
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_100nm_PtdChos_donor2,66,,UNDEFINED_CONSTANT_PREDICTION,0.25401679799280563,0.29338533240308617
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_100nm_PtdChos_donor3,75,,UNDEFINED_CONSTANT_PREDICTION,0.25351098086042423,0.29285338133171529
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_100nm_PtdChos_donor4,49,,UNDEFINED_CONSTANT_PREDICTION,0.25537395029656768,0.29492892860380621
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_200nm_PtdChos_donor1,74,,UNDEFINED_CONSTANT_PREDICTION,0.25359963724947154,0.29290605273363313
