source_id,source_identifier,candidate_tokens,resolved_canonical_accession,resolution_status
PMC9633814_MSU_MULTICORE,Q969X5,accession:Q969X5,Q969X5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96A08,accession:Q96A08,Q96A08,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96A26,accession:Q96A26,Q96A26,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96A32,accession:Q96A32,Q96A32,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96A84,accession:Q96A84,Q96A84,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96AC1,accession:Q96AC1,Q96AC1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96AC6,accession:Q96AC6,Q96AC6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96AE4,accession:Q96AE4,Q96AE4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96AG4,accession:Q96AG4,Q96AG4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96AJ1,accession:Q96AJ1,Q96AJ1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96AP7,accession:Q96AP7,Q96AP7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96AX2,accession:Q96AX2,Q96AX2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96BS2,accession:Q96BS2,Q96BS2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96BX8,accession:Q96BX8,Q96BX8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96BY6,accession:Q96BY6,Q96BY6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96BY7,accession:Q96BY7,Q96BY7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96C24,accession:Q96C24,Q96C24,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96CS3,accession:Q96CS3,Q96CS3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96DA2,accession:Q96DA2,Q96DA2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96DE5,accession:Q96DE5,Q96DE5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96DT5,accession:Q96DT5,Q96DT5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96DZ9,accession:Q96DZ9,Q96DZ9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96E11,accession:Q96E11,Q96E11,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96E17,accession:Q96E17,Q96E17,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96F07,accession:Q96F07,Q96F07,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96F45,accession:Q96F45,Q96F45,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96G01,accession:Q96G01,Q96G01,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96G23,accession:Q96G23,Q96G23,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96G42,accession:Q96G42,Q96G42,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96GY0,accession:Q96GY0,Q96GY0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96HA7,accession:Q96HA7,Q96HA7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96HC4,accession:Q96HC4,Q96HC4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96HN2,accession:Q96HN2,Q96HN2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96I13,accession:Q96I13,Q96I13,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96IX5,accession:Q96IX5,Q96IX5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96IY4,accession:Q96IY4,Q96IY4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96J88,accession:Q96J88,Q96J88,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96JA1,accession:Q96JA1,Q96JA1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96JB1,accession:Q96JB1,Q96JB1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96JB6,accession:Q96JB6,Q96JB6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96JD6-1,accession:Q96JD6,Q96JD6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96JG6,accession:Q96JG6,Q96JG6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96JG9,accession:Q96JG9,Q96JG9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96JH7,accession:Q96JH7,Q96JH7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96JH8,accession:Q96JH8,Q96JH8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96JI7,accession:Q96JI7,Q96JI7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96JJ7,accession:Q96JJ7,Q96JJ7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96JM2,accession:Q96JM2,Q96JM2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96JM4,accession:Q96JM4,Q96JM4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96JM7,accession:Q96JM7,Q96JM7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96JP0,accession:Q96JP0,Q96JP0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96JQ0,accession:Q96JQ0,Q96JQ0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96K37,accession:Q96K37,Q96K37,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96KK5,accession:Q96KK5,Q96KK5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96KN2,accession:Q96KN2,Q96KN2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96KP4,accession:Q96KP4,Q96KP4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96KR1,accession:Q96KR1,Q96KR1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96L58,accession:Q96L58,Q96L58,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96L96,accession:Q96L96,Q96L96,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96LM6,accession:Q96LM6,Q96LM6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96M42,accession:Q96M42,Q96M42,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96M43,accession:Q96M43,Q96M43,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96M53-1,accession:Q96M53,Q96M53,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96M93,accession:Q96M93,Q96M93,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96M96,accession:Q96M96,Q96M96,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96MC4,accession:Q96MC4,Q96MC4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96MF2,accession:Q96MF2,Q96MF2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96NZ9,accession:Q96NZ9,Q96NZ9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96NZ9-2,accession:Q96NZ9,Q96NZ9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96NZ9-3,accession:Q96NZ9,Q96NZ9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96NZ9-4,accession:Q96NZ9,Q96NZ9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96P48,accession:Q96P48,Q96P48,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96P63,accession:Q96P63,Q96P63,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96PD5,accession:Q96PD5,Q96PD5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96PD5-2,accession:Q96PD5,Q96PD5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96PL5,accession:Q96PL5,Q96PL5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96PM9,accession:Q96PM9,Q96PM9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96PN6,accession:Q96PN6,Q96PN6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96PY5,accession:Q96PY5,Q96PY5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96Q06,accession:Q96Q06,Q96Q06,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96Q15,accession:Q96Q15,Q96Q15,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96Q15-2,accession:Q96Q15,Q96Q15,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96Q40,accession:Q96Q40,Q96Q40,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96Q89,accession:Q96Q89,Q96Q89,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96Q89-2,accession:Q96Q89,Q96Q89,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96Q89-3,accession:Q96Q89,Q96Q89,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96Q89-4,accession:Q96Q89,Q96Q89,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96Q91,accession:Q96Q91,Q96Q91,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96QA5,accession:Q96QA5,Q96QA5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96QC0,accession:Q96QC0,Q96QC0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96QD9,accession:Q96QD9,Q96QD9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96QE3,accession:Q96QE3,Q96QE3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96QI5,accession:Q96QI5,Q96QI5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96QK1,accession:Q96QK1,Q96QK1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96QS1,accession:Q96QS1,Q96QS1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96QU1,accession:Q96QU1,Q96QU1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96QV6,accession:Q96QV6,Q96QV6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96RD6,accession:Q96RD6,Q96RD6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96RJ0,accession:Q96RJ0,Q96RJ0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96RT1,accession:Q96RT1,Q96RT1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96RU7,accession:Q96RU7,Q96RU7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96RV3,accession:Q96RV3,Q96RV3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96RW7,accession:Q96RW7,Q96RW7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96S97,accession:Q96S97,Q96S97,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96SA9,accession:Q96SA9,Q96SA9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96SB4,accession:Q96SB4,Q96SB4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96SI9,accession:Q96SI9,Q96SI9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96SN8,accession:Q96SN8,Q96SN8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96T21,accession:Q96T21,Q96T21,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96T51,accession:Q96T51,Q96T51,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q96T58,accession:Q96T58,Q96T58,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99439,accession:Q99439,Q99439,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99439-2,accession:Q99439,Q99439,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99442,accession:Q99442,Q99442,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99456,accession:Q99456,Q99456,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99459,accession:Q99459,Q99459,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99466,accession:Q99466,Q99466,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99471,accession:Q99471,Q99471,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99490,accession:Q99490,Q99490,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99497,accession:Q99497,Q99497,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99536,accession:Q99536,Q99536,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99623,accession:Q99623,Q99623,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99661,accession:Q99661,Q99661,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99704,accession:Q99704,Q99704,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99708,accession:Q99708,Q99708,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99714,accession:Q99714,Q99714,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99719,accession:Q99719,Q99719,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99733,accession:Q99733,Q99733,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99735,accession:Q99735,Q99735,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99798,accession:Q99798,Q99798,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99805,accession:Q99805,Q99805,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99808,accession:Q99808,Q99808,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99816,accession:Q99816,Q99816,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99832,accession:Q99832,Q99832,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99877,accession:Q99877,Q99877,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99878,accession:Q99878,Q99878,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99879,accession:Q99879,Q99879,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99880,accession:Q99880,Q99880,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99941,accession:Q99941,Q99941,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99943,accession:Q99943,Q99943,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99952,accession:Q99952,Q99952,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99959,accession:Q99959,Q99959,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99961,accession:Q99961,Q99961,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99969,accession:Q99969,Q99969,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q99996,accession:Q99996,Q99996,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BPX6-1,accession:Q9BPX6,Q9BPX6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BPZ3,accession:Q9BPZ3,Q9BPZ3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BQE3,accession:Q9BQE3,Q9BQE3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BQF6,accession:Q9BQF6,Q9BQF6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BQG2,accession:Q9BQG2,Q9BQG2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BQS8,accession:Q9BQS8,Q9BQS8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BR76,accession:Q9BR76,Q9BR76,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BRU2,accession:Q9BRU2,Q9BRU2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BS26,accession:Q9BS26,Q9BS26,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BSD7,accession:Q9BSD7,Q9BSD7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BSF0,accession:Q9BSF0,Q9BSF0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BSJ8,accession:Q9BSJ8,Q9BSJ8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BTM1,accession:Q9BTM1,Q9BTM1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BTV4,accession:Q9BTV4,Q9BTV4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BU40,accession:Q9BU40,Q9BU40,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BUA3,accession:Q9BUA3,Q9BUA3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BUF5,accession:Q9BUF5,Q9BUF5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BUL5,accession:Q9BUL5,Q9BUL5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BUL8,accession:Q9BUL8,Q9BUL8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BV40,accession:Q9BV40,Q9BV40,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BVA1,accession:Q9BVA1,Q9BVA1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BVC6,accession:Q9BVC6,Q9BVC6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BVI0,accession:Q9BVI0,Q9BVI0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BVK6,accession:Q9BVK6,Q9BVK6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BVK8,accession:Q9BVK8,Q9BVK8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BVM4,accession:Q9BVM4,Q9BVM4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BVP2,accession:Q9BVP2,Q9BVP2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BW27,accession:Q9BW27,Q9BW27,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BWM7,accession:Q9BWM7,Q9BWM7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BWP8,accession:Q9BWP8,Q9BWP8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BWP8-10,accession:Q9BWP8,Q9BWP8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BWP8-2,accession:Q9BWP8,Q9BWP8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BWP8-3,accession:Q9BWP8,Q9BWP8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BWP8-4,accession:Q9BWP8,Q9BWP8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BWP8-5,accession:Q9BWP8,Q9BWP8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BWP8-6,accession:Q9BWP8,Q9BWP8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BWP8-7,accession:Q9BWP8,Q9BWP8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BWP8-8,accession:Q9BWP8,Q9BWP8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BWP8-9,accession:Q9BWP8,Q9BWP8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BWU0,accession:Q9BWU0,Q9BWU0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BX10,accession:Q9BX10,Q9BX10,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BX26,accession:Q9BX26,Q9BX26,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BX67,accession:Q9BX67,Q9BX67,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BX68,accession:Q9BX68,Q9BX68,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BXB7,accession:Q9BXB7,Q9BXB7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BXI6,accession:Q9BXI6,Q9BXI6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BXJ1,accession:Q9BXJ1,Q9BXJ1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BXM0,accession:Q9BXM0,Q9BXM0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BXP5,accession:Q9BXP5,Q9BXP5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BXR6,accession:Q9BXR6,Q9BXR6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BXU1,accession:Q9BXU1,Q9BXU1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BY12,accession:Q9BY12,Q9BY12,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BY27,accession:Q9BY27,Q9BY27,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BY43,accession:Q9BY43,Q9BY43,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BYB0,accession:Q9BYB0,Q9BYB0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BYE4,accession:Q9BYE4,Q9BYE4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BYG3,accession:Q9BYG3,Q9BYG3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9BYH8,accession:Q9BYH8,Q9BYH8,UNIQUE_HUMAN_CANONICAL_ACCESSION
