analysis_unit_id,source_article_doi,source_pmcid,source_license,source_asset_id,source_worksheet,source_row,source_cell_range,core_facility_code,protein_ids,gene_names,sequence_coverage_percent,peptide_spectrum_matches,number_of_peptides,number_of_unique_peptides,replicate_1,replicate_2,replicate_3,coefficient_of_variation_percent
PMC9633814:Final Prot:9300,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9300,Final Prot!A9300:K9300,10,P04233,NA,0,0,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9301,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9301,Final Prot!A9301:K9301,10,Q68E01,NA,0,0,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9302,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9302,Final Prot!A9302:K9302,10,Q9BWU0,NA,0,0,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9303,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9303,Final Prot!A9303:K9303,10,Q9NR82,NA,0,0,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9304,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9304,Final Prot!A9304:K9304,10,Q96QC0,NA,0,0,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9305,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9305,Final Prot!A9305:K9305,10,Q8NDH2,NA,0,0,0,0,NA,0.00020492624961757099,NA,NA
PMC9633814:Final Prot:9306,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9306,Final Prot!A9306:K9306,10,Q96QE3,NA,0,0,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9307,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9307,Final Prot!A9307:K9307,10,O43290,NA,0,0,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9308,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9308,Final Prot!A9308:K9308,10,Q9NYV4,NA,0,1,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9309,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9309,Final Prot!A9309:K9309,10,P21817,NA,0,0,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9310,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9310,Final Prot!A9310:K9310,10,Q9P2P6,NA,0,0,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9311,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9311,Final Prot!A9311:K9311,10,Q00537,NA,1,1,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9312,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9312,Final Prot!A9312:K9312,10,P20929,NA,0,0,0,0,NA,2.86310601775925e-05,NA,NA
PMC9633814:Final Prot:9313,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9313,Final Prot!A9313:K9313,10,O60284,NA,0,0,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9314,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9314,Final Prot!A9314:K9314,10,Q96MC4,NA,0,0,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9315,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9315,Final Prot!A9315:K9315,10,P78527,NA,0,0,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9316,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9316,Final Prot!A9316:K9316,10,Q9UIW2,NA,0,0,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9317,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9317,Final Prot!A9317:K9317,10,Q9Y2X9,NA,0,0,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9318,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9318,Final Prot!A9318:K9318,10,Q01813,NA,0,0,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9319,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9319,Final Prot!A9319:K9319,10,Q8IVF4,NA,0,0,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9320,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9320,Final Prot!A9320:K9320,10,Q9NZR2,NA,0,0,0,0,NA,NA,NA,NA
PMC9633814:Final Prot:9321,10.1038/s41467-022-34438-8,PMC9633814,CC-BY-4.0,supplementary_data_1_xlsx,Final Prot,9321,Final Prot!A9321:K9321,10,Q9HCU4,NA,0,0,0,0,NA,NA,NA,NA
